STATBL_ID,DTACYCLE_CD,WRTTIME_IDTFR_ID,GRP_ID,GRP_NM,CLS_ID,CLS_NM,ITM_ID,ITM_NM,DTA_VAL,UI_NM,GRP_FULLNM,CLS_FULLNM,ITM_FULLNM,WRTTIME_DESC,STATBL_NM
T241663134024722,HY,201802,,,50016,경북,10003,공시지가,1747177.0,백만원,,경북,공시지가,2018년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201802,,,50017,경남,10003,공시지가,1292664.0,백만원,,경남,공시지가,2018년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201802,,,50018,제주,10003,공시지가,554636.0,백만원,,제주,공시지가,2018년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50001,합계,10001,필지수,142942.0,필지수,,합계,필지수,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50002,서울,10001,필지수,35554.0,필지수,,서울,필지수,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50003,부산,10001,필지수,4182.0,필지수,,부산,필지수,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50004,대구,10001,필지수,1828.0,필지수,,대구,필지수,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50005,인천,10001,필지수,8887.0,필지수,,인천,필지수,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50006,광주,10001,필지수,622.0,필지수,,광주,필지수,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50007,대전,10001,필지수,1345.0,필지수,,대전,필지수,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50008,울산,10001,필지수,1491.0,필지수,,울산,필지수,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50009,세종,10001,필지수,699.0,필지수,,세종,필지수,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50010,경기,10001,필지수,39178.0,필지수,,경기,필지수,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50011,강원,10001,필지수,7484.0,필지수,,강원,필지수,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50012,충북,10001,필지수,3908.0,필지수,,충북,필지수,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50013,충남,10001,필지수,6736.0,필지수,,충남,필지수,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50014,전북,10001,필지수,3086.0,필지수,,전북,필지수,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50015,전남,10001,필지수,4976.0,필지수,,전남,필지수,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50016,경북,10001,필지수,3778.0,필지수,,경북,필지수,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50017,경남,10001,필지수,3987.0,필지수,,경남,필지수,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50018,제주,10001,필지수,15201.0,필지수,,제주,필지수,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50001,합계,10002,면적,244782517.0,㎡,,합계,면적,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50002,서울,10002,면적,3003858.0,㎡,,서울,면적,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50003,부산,10002,면적,4831797.0,㎡,,부산,면적,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50004,대구,10002,면적,1521784.0,㎡,,대구,면적,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50005,인천,10002,면적,3366412.0,㎡,,인천,면적,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50006,광주,10002,면적,2608776.0,㎡,,광주,면적,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50007,대전,10002,면적,1363368.0,㎡,,대전,면적,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50008,울산,10002,면적,6945559.0,㎡,,울산,면적,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50009,세종,10002,면적,1889810.0,㎡,,세종,면적,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50010,경기,10002,면적,42963029.0,㎡,,경기,면적,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50011,강원,10002,면적,21873332.0,㎡,,강원,면적,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50012,충북,10002,면적,12615008.0,㎡,,충북,면적,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50013,충남,10002,면적,19106187.0,㎡,,충남,면적,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50014,전북,10002,면적,8211058.0,㎡,,전북,면적,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50015,전남,10002,면적,38481227.0,㎡,,전남,면적,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50016,경북,10002,면적,36157415.0,㎡,,경북,면적,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50017,경남,10002,면적,18094128.0,㎡,,경남,면적,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50018,제주,10002,면적,21749769.0,㎡,,제주,면적,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50001,합계,10003,공시지가,30328749.0,백만원,,합계,공시지가,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50002,서울,10003,공시지가,11274191.0,백만원,,서울,공시지가,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50003,부산,10003,공시지가,2136918.0,백만원,,부산,공시지가,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50004,대구,10003,공시지가,413598.0,백만원,,대구,공시지가,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50005,인천,10003,공시지가,2137068.0,백만원,,인천,공시지가,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50006,광주,10003,공시지가,308421.0,백만원,,광주,공시지가,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50007,대전,10003,공시지가,311883.0,백만원,,대전,공시지가,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50008,울산,10003,공시지가,1364748.0,백만원,,울산,공시지가,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50009,세종,10003,공시지가,82679.0,백만원,,세종,공시지가,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50010,경기,10003,공시지가,4392663.0,백만원,,경기,공시지가,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50011,강원,10003,공시지가,270291.0,백만원,,강원,공시지가,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50012,충북,10003,공시지가,349077.0,백만원,,충북,공시지가,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50013,충남,10003,공시지가,935821.0,백만원,,충남,공시지가,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50014,전북,10003,공시지가,273515.0,백만원,,전북,공시지가,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50015,전남,10003,공시지가,2518154.0,백만원,,전남,공시지가,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50016,경북,10003,공시지가,1749960.0,백만원,,경북,공시지가,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50017,경남,10003,공시지가,1249788.0,백만원,,경남,공시지가,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201901,,,50018,제주,10003,공시지가,559974.0,백만원,,제주,공시지가,2019년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50001,합계,10001,필지수,147483.0,필지수,,합계,필지수,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50002,서울,10001,필지수,36311.0,필지수,,서울,필지수,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50003,부산,10001,필지수,4237.0,필지수,,부산,필지수,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50004,대구,10001,필지수,1866.0,필지수,,대구,필지수,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50005,인천,10001,필지수,9746.0,필지수,,인천,필지수,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50006,광주,10001,필지수,645.0,필지수,,광주,필지수,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50007,대전,10001,필지수,1373.0,필지수,,대전,필지수,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50008,울산,10001,필지수,1540.0,필지수,,울산,필지수,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50009,세종,10001,필지수,728.0,필지수,,세종,필지수,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50010,경기,10001,필지수,40468.0,필지수,,경기,필지수,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50011,강원,10001,필지수,7747.0,필지수,,강원,필지수,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50012,충북,10001,필지수,4108.0,필지수,,충북,필지수,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50013,충남,10001,필지수,7168.0,필지수,,충남,필지수,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50014,전북,10001,필지수,3186.0,필지수,,전북,필지수,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50015,전남,10001,필지수,5044.0,필지수,,전남,필지수,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50016,경북,10001,필지수,3904.0,필지수,,경북,필지수,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50017,경남,10001,필지수,4118.0,필지수,,경남,필지수,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50018,제주,10001,필지수,15294.0,필지수,,제주,필지수,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50001,합계,10002,면적,248666253.0,㎡,,합계,면적,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50002,서울,10002,면적,3032064.0,㎡,,서울,면적,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50003,부산,10002,면적,4825193.0,㎡,,부산,면적,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50004,대구,10002,면적,1529780.0,㎡,,대구,면적,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50005,인천,10002,면적,3528640.0,㎡,,인천,면적,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50006,광주,10002,면적,2602037.0,㎡,,광주,면적,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50007,대전,10002,면적,1439065.0,㎡,,대전,면적,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50008,울산,10002,면적,7007024.0,㎡,,울산,면적,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50009,세종,10002,면적,1896466.0,㎡,,세종,면적,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50010,경기,10002,면적,43904473.0,㎡,,경기,면적,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50011,강원,10002,면적,22190662.0,㎡,,강원,면적,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50012,충북,10002,면적,12723860.0,㎡,,충북,면적,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50013,충남,10002,면적,19623700.0,㎡,,충남,면적,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50014,전북,10002,면적,8400864.0,㎡,,전북,면적,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50015,전남,10002,면적,38634163.0,㎡,,전남,면적,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50016,경북,10002,면적,36585538.0,㎡,,경북,면적,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50017,경남,10002,면적,18912729.0,㎡,,경남,면적,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50018,제주,10002,면적,21829995.0,㎡,,제주,면적,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50001,합계,10003,공시지가,30775842.0,백만원,,합계,공시지가,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50002,서울,10003,공시지가,11417541.0,백만원,,서울,공시지가,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50003,부산,10003,공시지가,2140869.0,백만원,,부산,공시지가,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50004,대구,10003,공시지가,415356.0,백만원,,대구,공시지가,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50005,인천,10003,공시지가,2264002.0,백만원,,인천,공시지가,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50006,광주,10003,공시지가,306289.0,백만원,,광주,공시지가,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50007,대전,10003,공시지가,317422.0,백만원,,대전,공시지가,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50008,울산,10003,공시지가,1367139.0,백만원,,울산,공시지가,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50009,세종,10003,공시지가,82775.0,백만원,,세종,공시지가,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50010,경기,10003,공시지가,4515424.0,백만원,,경기,공시지가,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50011,강원,10003,공시지가,278159.0,백만원,,강원,공시지가,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50012,충북,10003,공시지가,353327.0,백만원,,충북,공시지가,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50013,충남,10003,공시지가,949722.0,백만원,,충남,공시지가,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50014,전북,10003,공시지가,275476.0,백만원,,전북,공시지가,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50015,전남,10003,공시지가,2520205.0,백만원,,전남,공시지가,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50016,경북,10003,공시지가,1753813.0,백만원,,경북,공시지가,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50017,경남,10003,공시지가,1253703.0,백만원,,경남,공시지가,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,201902,,,50018,제주,10003,공시지가,564620.0,백만원,,제주,공시지가,2019년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50001,합계,10001,필지수,153185.0,필지수,,합계,필지수,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50002,서울,10001,필지수,37121.0,필지수,,서울,필지수,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50003,부산,10001,필지수,4374.0,필지수,,부산,필지수,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50004,대구,10001,필지수,1894.0,필지수,,대구,필지수,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50005,인천,10001,필지수,10568.0,필지수,,인천,필지수,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50006,광주,10001,필지수,663.0,필지수,,광주,필지수,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50007,대전,10001,필지수,1424.0,필지수,,대전,필지수,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50008,울산,10001,필지수,1573.0,필지수,,울산,필지수,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50009,세종,10001,필지수,749.0,필지수,,세종,필지수,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50010,경기,10001,필지수,43034.0,필지수,,경기,필지수,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50011,강원,10001,필지수,7969.0,필지수,,강원,필지수,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50012,충북,10001,필지수,4257.0,필지수,,충북,필지수,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50013,충남,10001,필지수,7505.0,필지수,,충남,필지수,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50014,전북,10001,필지수,3253.0,필지수,,전북,필지수,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50015,전남,10001,필지수,5145.0,필지수,,전남,필지수,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50016,경북,10001,필지수,4016.0,필지수,,경북,필지수,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50017,경남,10001,필지수,4209.0,필지수,,경남,필지수,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50018,제주,10001,필지수,15431.0,필지수,,제주,필지수,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50001,합계,10002,면적,251607658.0,㎡,,합계,면적,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50002,서울,10002,면적,3087564.0,㎡,,서울,면적,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50003,부산,10002,면적,4982763.0,㎡,,부산,면적,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50004,대구,10002,면적,1533020.0,㎡,,대구,면적,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50005,인천,10002,면적,3567457.0,㎡,,인천,면적,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50006,광주,10002,면적,2611825.0,㎡,,광주,면적,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50007,대전,10002,면적,1447193.0,㎡,,대전,면적,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50008,울산,10002,면적,7019848.0,㎡,,울산,면적,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50009,세종,10002,면적,1900906.0,㎡,,세종,면적,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50010,경기,10002,면적,45131872.0,㎡,,경기,면적,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50011,강원,10002,면적,22532308.0,㎡,,강원,면적,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50012,충북,10002,면적,13225834.0,㎡,,충북,면적,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50013,충남,10002,면적,19949451.0,㎡,,충남,면적,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50014,전북,10002,면적,8460629.0,㎡,,전북,면적,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50015,전남,10002,면적,38721976.0,㎡,,전남,면적,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50016,경북,10002,면적,36464971.0,㎡,,경북,면적,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50017,경남,10002,면적,19058885.0,㎡,,경남,면적,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50018,제주,10002,면적,21911156.0,㎡,,제주,면적,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50001,합계,10003,공시지가,31214526.0,백만원,,합계,공시지가,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50002,서울,10003,공시지가,11617330.0,백만원,,서울,공시지가,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50003,부산,10003,공시지가,2151859.0,백만원,,부산,공시지가,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50004,대구,10003,공시지가,418401.0,백만원,,대구,공시지가,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50005,인천,10003,공시지가,2299247.0,백만원,,인천,공시지가,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50006,광주,10003,공시지가,307698.0,백만원,,광주,공시지가,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50007,대전,10003,공시지가,320289.0,백만원,,대전,공시지가,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50008,울산,10003,공시지가,1368646.0,백만원,,울산,공시지가,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50009,세종,10003,공시지가,83235.0,백만원,,세종,공시지가,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50010,경기,10003,공시지가,4660996.0,백만원,,경기,공시지가,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50011,강원,10003,공시지가,282904.0,백만원,,강원,공시지가,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50012,충북,10003,공시지가,356578.0,백만원,,충북,공시지가,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50013,충남,10003,공시지가,959589.0,백만원,,충남,공시지가,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50014,전북,10003,공시지가,278630.0,백만원,,전북,공시지가,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50015,전남,10003,공시지가,2521261.0,백만원,,전남,공시지가,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50016,경북,10003,공시지가,1757837.0,백만원,,경북,공시지가,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50017,경남,10003,공시지가,1257445.0,백만원,,경남,공시지가,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202001,,,50018,제주,10003,공시지가,572581.0,백만원,,제주,공시지가,2020년 상반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50001,합계,10001,필지수,157489.0,필지수,,합계,필지수,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50002,서울,10001,필지수,37548.0,필지수,,서울,필지수,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50003,부산,10001,필지수,4404.0,필지수,,부산,필지수,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50004,대구,10001,필지수,1925.0,필지수,,대구,필지수,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50005,인천,10001,필지수,11193.0,필지수,,인천,필지수,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50006,광주,10001,필지수,672.0,필지수,,광주,필지수,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50007,대전,10001,필지수,1448.0,필지수,,대전,필지수,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50008,울산,10001,필지수,1595.0,필지수,,울산,필지수,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50009,세종,10001,필지수,772.0,필지수,,세종,필지수,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50010,경기,10001,필지수,45136.0,필지수,,경기,필지수,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50011,강원,10001,필지수,8136.0,필지수,,강원,필지수,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50012,충북,10001,필지수,4425.0,필지수,,충북,필지수,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50013,충남,10001,필지수,7807.0,필지수,,충남,필지수,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50014,전북,10001,필지수,3290.0,필지수,,전북,필지수,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50015,전남,10001,필지수,5207.0,필지수,,전남,필지수,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50016,경북,10001,필지수,4098.0,필지수,,경북,필지수,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50017,경남,10001,필지수,4319.0,필지수,,경남,필지수,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50018,제주,10001,필지수,15514.0,필지수,,제주,필지수,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50001,합계,10002,면적,253346774.0,㎡,,합계,면적,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50002,서울,10002,면적,3096501.0,㎡,,서울,면적,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50003,부산,10002,면적,4987732.0,㎡,,부산,면적,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50004,대구,10002,면적,1628353.0,㎡,,대구,면적,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50005,인천,10002,면적,3675103.0,㎡,,인천,면적,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50006,광주,10002,면적,2611230.0,㎡,,광주,면적,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50007,대전,10002,면적,1474232.0,㎡,,대전,면적,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50008,울산,10002,면적,7029553.0,㎡,,울산,면적,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50009,세종,10002,면적,1936071.0,㎡,,세종,면적,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50010,경기,10002,면적,45742004.0,㎡,,경기,면적,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50011,강원,10002,면적,22899735.0,㎡,,강원,면적,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50012,충북,10002,면적,13532634.0,㎡,,충북,면적,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50013,충남,10002,면적,20129542.0,㎡,,충남,면적,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50014,전북,10002,면적,8493753.0,㎡,,전북,면적,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50015,전남,10002,면적,38937816.0,㎡,,전남,면적,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50016,경북,10002,면적,36141329.0,㎡,,경북,면적,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50017,경남,10002,면적,19225188.0,㎡,,경남,면적,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50018,제주,10002,면적,21805998.0,㎡,,제주,면적,2020년 하반기,시도별 외국인 토지보유현황
T241663134024722,HY,202002,,,50001,합계,10003,공시지가,31496210.0,백만원,,합계,공시지가,2020년 하반기,시도별 외국인 토지보유현황
